,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
489,Alexis Saelemaekers,be BEL,"FW,MF",Milan,20,1999,13.0,6.0,684.0,1.0,0.0,0.0,0.0,4.0,1.0,0.13,0.0,0.13,0.13,0.13,0.8,0.8,1.1,0.1,0.14,0.24,0.1,0.24,7.6,9.0,2.0,0.0,22.2,1.18,0.26,0.11,0.5,0.09,0.2,0.2,280.0,341.0,82.1,4160.0,963.0,11.0,21.0,52.4,248.0,281.0,88.3,21.0,39.0,53.8,-1.1,10.0,15.0,11.0,4.0,32.0,313.0,28.0,0.0,2.0,37.0,4.0,24.0,6.0,2.0,2.0,0.0,241.0,61.0,39.0,54.0,253.0,8.0,22.0,1.0,0.0,5.0,6.0,10.0,26.0,3.42,23.0,0.0,0.0,1.0,2.0,2.0,0.26,1.0,0.0,0.0,0.0,1.0,0.0,14.0,6.0,4.0,7.0,3.0,7.0,21.0,33.3,14.0,130.0,34.0,26.2,37.0,60.0,33.0,12.0,0.0,0.0,12.0,11.0,2.0,0.0,420.0,5.0,52.0,188.0,201.0,26.0,392.0,5.0,10.0,50.0,5.0,0.0,264.0,1523.0,925.0,335.0,280.0,83.6,12.0,11.0,1.0,14.0,8.0,0.0,0.0,0.0,0.0,59.0,3.0,13.0,18.8
490,Jacopo Sala,it ITA,DF,SPAL,27,1991,16.0,9.0,853.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.05,0.03,0.08,0.05,0.08,9.5,14.0,2.0,0.0,14.3,1.48,0.21,0.0,0.0,0.03,-0.5,-0.5,373.0,471.0,79.2,6291.0,2084.0,7.0,23.0,30.4,312.0,350.0,89.1,54.0,98.0,55.1,-0.3,7.0,21.0,8.0,3.0,46.0,399.0,72.0,7.0,0.0,57.0,15.0,30.0,0.0,0.0,0.0,0.0,280.0,91.0,100.0,59.0,323.0,18.0,65.0,3.0,1.0,12.0,4.0,19.0,17.0,1.79,13.0,1.0,3.0,0.0,0.0,1.0,0.11,0.0,1.0,0.0,0.0,0.0,0.0,24.0,9.0,17.0,5.0,2.0,9.0,23.0,39.1,14.0,163.0,45.0,27.6,86.0,51.0,26.0,19.0,0.0,0.0,19.0,14.0,18.0,1.0,576.0,33.0,163.0,265.0,182.0,12.0,504.0,9.0,17.0,52.9,10.0,3.0,352.0,1813.0,966.0,379.0,333.0,87.9,8.0,7.0,0.0,11.0,10.0,4.0,0.0,0.0,0.0,102.0,5.0,5.0,50.0
491,Bartosz Salamon,pl POL,DF,SPAL,28,1991,7.0,3.0,344.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,144.0,91.0,3153.0,1325.0,0.0,1.0,0.0,84.0,86.0,97.7,47.0,57.0,82.5,0.0,0.0,13.0,2.0,0.0,9.0,139.0,5.0,5.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,96.0,12.0,36.0,19.0,111.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,25.0,6.0,24.0,17.0,8.0,0.0,7.0,4.0,0.0,3.0,7.0,19.0,0.0,179.0,36.0,103.0,88.0,5.0,2.0,175.0,0.0,0.0,0.0,0.0,0.0,110.0,742.0,485.0,118.0,117.0,99.2,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,24.0,8.0,7.0,53.3
492,Eddy Salcedo,it ITA,"FW,MF",Hellas Verona,17,2001,17.0,7.0,680.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,1.5,1.5,1.6,0.2,0.21,0.41,0.2,0.41,7.6,22.0,7.0,0.0,31.8,2.91,0.93,0.05,0.14,0.07,-0.5,-0.5,138.0,221.0,62.4,1983.0,509.0,6.0,20.0,30.0,116.0,172.0,67.4,16.0,29.0,55.2,-1.6,8.0,9.0,8.0,4.0,17.0,212.0,9.0,0.0,1.0,68.0,3.0,26.0,2.0,1.0,0.0,0.0,114.0,71.0,36.0,21.0,157.0,20.0,3.0,6.0,1.0,7.0,6.0,16.0,19.0,2.51,14.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,5.0,128.0,35.0,27.3,16.0,47.0,65.0,4.0,0.0,0.0,4.0,1.0,2.0,0.0,326.0,4.0,20.0,137.0,196.0,44.0,317.0,10.0,17.0,58.8,10.0,0.0,236.0,1369.0,682.0,416.0,265.0,63.7,28.0,24.0,0.0,18.0,14.0,3.0,0.0,0.0,0.0,33.0,22.0,33.0,40.0
493,Antonio Sanabria,py PAR,FW,Genoa,23,1996,24.0,16.0,1387.0,6.0,2.0,0.0,0.0,3.0,0.0,0.39,0.13,0.52,0.39,0.52,3.7,3.7,1.9,0.24,0.12,0.36,0.24,0.36,15.4,41.0,20.0,2.0,48.8,2.66,1.3,0.15,0.3,0.09,2.3,2.3,290.0,379.0,76.5,4754.0,664.0,13.0,37.0,35.1,231.0,283.0,81.6,46.0,59.0,78.0,0.1,15.0,22.0,4.0,0.0,16.0,364.0,15.0,1.0,1.0,136.0,10.0,10.0,0.0,0.0,0.0,0.0,228.0,89.0,62.0,94.0,222.0,33.0,0.0,4.0,1.0,3.0,6.0,18.0,35.0,2.27,25.0,0.0,5.0,2.0,3.0,5.0,0.32,3.0,0.0,1.0,0.0,1.0,0.0,13.0,10.0,3.0,6.0,4.0,3.0,11.0,27.3,8.0,309.0,80.0,25.9,36.0,147.0,126.0,14.0,1.0,0.0,13.0,3.0,13.0,0.0,563.0,14.0,55.0,314.0,232.0,68.0,547.0,25.0,34.0,73.5,26.0,1.0,398.0,3030.0,1216.0,698.0,427.0,61.2,32.0,30.0,0.0,24.0,26.0,4.0,1.0,1.0,0.0,66.0,37.0,58.0,38.9
494,Alexis Sánchez,cl CHI,FW,Inter,30,1988,22.0,10.0,923.0,4.0,8.0,1.0,1.0,4.0,1.0,0.39,0.78,1.17,0.29,1.07,4.3,3.6,3.2,0.42,0.32,0.74,0.35,0.66,10.3,21.0,11.0,1.0,52.4,2.05,1.07,0.14,0.27,0.17,-0.3,-0.6,297.0,410.0,72.4,6015.0,1868.0,9.0,37.0,24.3,205.0,259.0,79.2,83.0,114.0,72.8,4.8,33.0,31.0,30.0,4.0,72.0,366.0,44.0,9.0,4.0,84.0,24.0,42.0,29.0,8.0,8.0,5.0,210.0,94.0,106.0,19.0,372.0,8.0,0.0,8.0,2.0,8.0,12.0,23.0,64.0,6.24,42.0,12.0,3.0,2.0,5.0,13.0,1.27,10.0,2.0,0.0,0.0,1.0,0.0,9.0,8.0,1.0,5.0,3.0,2.0,11.0,18.2,9.0,209.0,63.0,30.1,14.0,90.0,105.0,9.0,2.0,0.0,7.0,3.0,2.0,0.0,542.0,2.0,29.0,234.0,312.0,64.0,498.0,28.0,37.0,75.7,30.0,1.0,412.0,2366.0,872.0,572.0,409.0,71.5,25.0,26.0,1.0,19.0,33.0,9.0,1.0,0.0,0.0,60.0,5.0,21.0,19.2
495,Alex Sandro,br BRA,DF,Juventus,28,1991,29.0,27.0,2385.0,1.0,3.0,0.0,0.0,4.0,0.0,0.04,0.11,0.15,0.04,0.15,0.7,0.7,2.5,0.03,0.09,0.12,0.03,0.12,26.5,17.0,5.0,0.0,29.4,0.64,0.19,0.06,0.2,0.04,0.3,0.3,1699.0,1973.0,86.1,30907.0,10544.0,29.0,64.0,45.3,1354.0,1460.0,92.7,316.0,449.0,70.4,0.5,34.0,112.0,47.0,16.0,193.0,1736.0,237.0,20.0,3.0,231.0,43.0,68.0,1.0,1.0,0.0,0.0,1310.0,391.0,272.0,1554.0,115.0,57.0,216.0,12.0,11.0,22.0,28.0,43.0,70.0,2.64,58.0,4.0,2.0,1.0,5.0,6.0,0.23,5.0,0.0,0.0,1.0,0.0,0.0,43.0,25.0,23.0,13.0,7.0,12.0,35.0,34.3,23.0,298.0,84.0,28.2,118.0,121.0,59.0,48.0,6.0,1.0,42.0,43.0,57.0,2.0,2244.0,97.0,573.0,1192.0,662.0,31.0,2021.0,30.0,45.0,66.7,32.0,1.0,1552.0,8954.0,5299.0,1626.0,1553.0,95.5,20.0,25.0,0.0,42.0,45.0,0.0,1.0,1.0,0.0,275.0,34.0,27.0,55.7
496,Nicola Sansone,it ITA,"FW,MF",Bologna,27,1991,33.0,26.0,2269.0,4.0,3.0,3.0,4.0,6.0,0.0,0.16,0.12,0.28,0.04,0.16,9.2,6.2,4.0,0.37,0.16,0.53,0.25,0.41,25.2,76.0,19.0,7.0,25.0,3.01,0.75,0.01,0.05,0.08,-5.2,-5.2,715.0,986.0,72.5,12022.0,4071.0,29.0,73.0,39.7,567.0,679.0,83.5,119.0,234.0,50.9,-1.0,43.0,64.0,25.0,8.0,132.0,878.0,108.0,37.0,7.0,203.0,37.0,122.0,58.0,31.0,9.0,2.0,665.0,129.0,192.0,138.0,808.0,16.0,13.0,3.0,8.0,21.0,21.0,55.0,105.0,4.16,58.0,19.0,13.0,7.0,7.0,12.0,0.48,6.0,2.0,1.0,2.0,0.0,1.0,34.0,20.0,12.0,16.0,6.0,15.0,62.0,24.2,47.0,458.0,125.0,27.3,118.0,210.0,130.0,28.0,1.0,0.0,27.0,11.0,10.0,0.0,1352.0,12.0,154.0,590.0,711.0,99.0,1248.0,46.0,89.0,51.7,52.0,3.0,1047.0,7041.0,4239.0,1231.0,978.0,79.4,39.0,65.0,0.0,36.0,75.0,8.0,0.0,0.0,0.0,163.0,10.0,41.0,19.6
497,Federico Santander,py PAR,FW,Bologna,28,1991,24.0,5.0,770.0,1.0,0.0,1.0,1.0,6.0,0.0,0.12,0.0,0.12,0.0,0.0,3.2,2.5,0.9,0.38,0.1,0.48,0.29,0.39,8.6,24.0,5.0,1.0,20.8,2.81,0.58,0.0,0.0,0.1,-2.2,-2.5,181.0,267.0,67.8,2776.0,543.0,6.0,23.0,26.1,150.0,204.0,73.5,25.0,40.0,62.5,-0.9,14.0,15.0,3.0,0.0,18.0,254.0,13.0,0.0,2.0,86.0,4.0,7.0,0.0,0.0,0.0,0.0,146.0,67.0,54.0,23.0,167.0,25.0,3.0,8.0,0.0,6.0,5.0,11.0,28.0,3.27,21.0,0.0,1.0,1.0,4.0,4.0,0.47,1.0,0.0,0.0,1.0,1.0,1.0,10.0,6.0,2.0,1.0,7.0,2.0,4.0,50.0,2.0,159.0,53.0,33.3,10.0,52.0,97.0,11.0,2.0,0.0,9.0,7.0,12.0,0.0,391.0,14.0,27.0,182.0,193.0,51.0,377.0,11.0,14.0,78.6,11.0,0.0,221.0,1157.0,368.0,465.0,291.0,62.6,33.0,15.0,0.0,24.0,18.0,7.0,0.0,0.0,0.0,43.0,49.0,45.0,52.1
498,Davide Santon,it ITA,DF,Roma,28,1991,15.0,7.0,619.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,6.9,2.0,1.0,0.0,50.0,0.29,0.15,0.0,0.0,0.03,-0.1,-0.1,367.0,406.0,90.4,7234.0,1670.0,8.0,14.0,57.1,267.0,284.0,94.0,92.0,108.0,85.2,-0.1,2.0,13.0,7.0,0.0,34.0,344.0,62.0,10.0,0.0,50.0,4.0,9.0,0.0,0.0,0.0,0.0,286.0,62.0,58.0,35.0,305.0,9.0,52.0,2.0,0.0,2.0,2.0,7.0,5.0,0.73,3.0,1.0,0.0,0.0,1.0,1.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,13.0,9.0,6.0,6.0,1.0,4.0,14.0,28.6,10.0,104.0,33.0,31.7,47.0,42.0,15.0,15.0,2.0,0.0,13.0,10.0,15.0,0.0,474.0,20.0,136.0,275.0,111.0,5.0,414.0,13.0,16.0,81.3,13.0,0.0,341.0,2602.0,1414.0,326.0,309.0,94.8,6.0,8.0,0.0,16.0,7.0,1.0,0.0,0.0,0.0,55.0,11.0,2.0,84.6
499,Samir Santos,br BRA,DF,Udinese,24,1994,21.0,16.0,1546.0,1.0,0.0,0.0,0.0,3.0,0.0,0.06,0.0,0.06,0.06,0.06,0.8,0.8,0.4,0.04,0.02,0.07,0.04,0.07,17.2,5.0,3.0,0.0,60.0,0.29,0.17,0.2,0.33,0.15,0.2,0.2,657.0,755.0,87.0,12629.0,4664.0,3.0,12.0,25.0,523.0,556.0,94.1,131.0,187.0,70.1,-0.4,5.0,47.0,2.0,0.0,60.0,707.0,48.0,26.0,1.0,90.0,5.0,6.0,0.0,0.0,0.0,0.0,584.0,67.0,104.0,570.0,118.0,32.0,22.0,0.0,0.0,9.0,6.0,12.0,10.0,0.58,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,28.0,29.0,12.0,3.0,13.0,28.0,46.4,15.0,218.0,83.0,38.1,143.0,62.0,13.0,29.0,9.0,0.0,20.0,34.0,81.0,1.0,935.0,108.0,451.0,459.0,75.0,11.0,892.0,4.0,6.0,66.7,4.0,0.0,591.0,2929.0,1887.0,607.0,581.0,95.7,5.0,2.0,0.0,22.0,23.0,1.0,0.0,1.0,0.0,122.0,32.0,22.0,59.3
500,Riccardo Saponara,it ITA,"MF,FW",Lecce,27,1991,13.0,11.0,947.0,2.0,4.0,0.0,0.0,2.0,0.0,0.19,0.38,0.57,0.19,0.57,2.1,2.1,2.7,0.2,0.26,0.45,0.2,0.45,10.5,26.0,9.0,0.0,34.6,2.47,0.86,0.08,0.22,0.08,-0.1,-0.1,392.0,518.0,75.7,6945.0,2076.0,20.0,40.0,50.0,296.0,353.0,83.9,76.0,125.0,60.8,1.3,33.0,38.0,26.0,6.0,69.0,485.0,33.0,5.0,2.0,95.0,24.0,35.0,23.0,0.0,5.0,0.0,333.0,98.0,87.0,130.0,372.0,4.0,4.0,3.0,1.0,12.0,6.0,22.0,57.0,5.42,45.0,6.0,0.0,4.0,2.0,6.0,0.57,4.0,1.0,0.0,0.0,1.0,0.0,10.0,7.0,2.0,7.0,1.0,4.0,13.0,30.8,9.0,114.0,25.0,21.9,31.0,52.0,31.0,6.0,0.0,0.0,6.0,5.0,2.0,0.0,634.0,12.0,97.0,315.0,281.0,57.0,603.0,20.0,29.0,69.0,22.0,1.0,503.0,3679.0,2337.0,590.0,505.0,85.6,24.0,19.0,0.0,9.0,17.0,3.0,1.0,0.0,0.0,73.0,6.0,1.0,85.7
501,Riccardo Saponara,it ITA,"MF,FW",Genoa,27,1991,4.0,2.0,168.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.16,0.04,0.2,0.16,0.2,1.9,5.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.06,-0.3,-0.3,62.0,84.0,73.8,1177.0,346.0,0.0,2.0,0.0,48.0,56.0,85.7,14.0,26.0,53.8,-0.1,2.0,10.0,3.0,2.0,11.0,82.0,2.0,0.0,1.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,50.0,19.0,15.0,24.0,56.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,8.0,4.29,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,30.0,5.0,16.7,11.0,16.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,105.0,5.0,21.0,51.0,42.0,9.0,103.0,4.0,7.0,57.1,4.0,1.0,88.0,483.0,327.0,91.0,77.0,84.6,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,100.0
502,Lasse Schöne,dk DEN,MF,Genoa,33,1986,32.0,29.0,2427.0,2.0,3.0,0.0,1.0,5.0,0.0,0.07,0.11,0.19,0.07,0.19,2.9,2.2,3.2,0.11,0.12,0.23,0.08,0.2,27.0,34.0,9.0,15.0,26.5,1.26,0.33,0.06,0.22,0.06,-0.9,-0.2,1379.0,1634.0,84.4,25039.0,6823.0,30.0,60.0,50.0,1074.0,1176.0,91.3,275.0,398.0,69.1,-0.2,40.0,107.0,22.0,3.0,169.0,1454.0,180.0,71.0,3.0,274.0,57.0,121.0,104.0,21.0,47.0,8.0,1219.0,166.0,249.0,93.0,1466.0,48.0,4.0,6.0,5.0,13.0,13.0,27.0,72.0,2.67,31.0,30.0,2.0,8.0,1.0,5.0,0.19,2.0,1.0,0.0,2.0,0.0,0.0,46.0,28.0,12.0,32.0,2.0,15.0,54.0,27.8,39.0,488.0,139.0,28.5,155.0,253.0,80.0,38.0,7.0,1.0,31.0,34.0,25.0,2.0,1906.0,77.0,444.0,1050.0,534.0,29.0,1720.0,39.0,64.0,60.9,43.0,2.0,1315.0,7235.0,3191.0,1364.0,1283.0,94.1,22.0,33.0,0.0,36.0,32.0,0.0,0.0,1.0,0.0,267.0,21.0,23.0,47.7
503,Jerdy Schouten,nl NED,MF,Bologna,22,1997,19.0,13.0,1082.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,12.0,7.0,2.0,0.0,28.6,0.58,0.17,0.0,0.0,0.02,-0.1,-0.1,457.0,542.0,84.3,8805.0,2148.0,13.0,24.0,54.2,325.0,376.0,86.4,119.0,142.0,83.8,-0.4,9.0,48.0,8.0,0.0,51.0,527.0,15.0,8.0,0.0,111.0,15.0,1.0,0.0,0.0,0.0,0.0,365.0,90.0,87.0,60.0,420.0,36.0,2.0,4.0,2.0,8.0,12.0,8.0,25.0,2.08,22.0,1.0,1.0,0.0,1.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,11.0,14.0,1.0,5.0,20.0,25.0,15.0,232.0,72.0,31.0,92.0,118.0,22.0,25.0,6.0,0.0,19.0,26.0,30.0,0.0,680.0,34.0,167.0,433.0,115.0,2.0,665.0,26.0,35.0,74.3,26.0,0.0,429.0,2228.0,929.0,408.0,381.0,93.4,7.0,13.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,164.0,25.0,22.0,53.2
504,Matteo Scozzarella,it ITA,MF,Parma,31,1988,16.0,12.0,920.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.29,0.29,0.0,0.29,0.1,0.1,1.2,0.01,0.12,0.13,0.01,0.13,10.2,4.0,1.0,1.0,25.0,0.39,0.1,0.0,0.0,0.03,-0.1,-0.1,387.0,489.0,79.1,8803.0,2470.0,5.0,11.0,45.5,251.0,276.0,90.9,131.0,202.0,64.9,1.8,13.0,40.0,5.0,1.0,60.0,420.0,69.0,33.0,1.0,73.0,33.0,44.0,36.0,12.0,13.0,8.0,277.0,63.0,149.0,32.0,436.0,17.0,0.0,1.0,2.0,8.0,3.0,7.0,24.0,2.35,13.0,11.0,0.0,0.0,0.0,3.0,0.29,1.0,2.0,0.0,0.0,0.0,0.0,22.0,15.0,11.0,9.0,2.0,10.0,29.0,34.5,19.0,171.0,39.0,22.8,83.0,73.0,15.0,28.0,13.0,0.0,15.0,28.0,34.0,0.0,619.0,56.0,196.0,323.0,123.0,2.0,549.0,8.0,14.0,57.1,8.0,1.0,331.0,1765.0,861.0,340.0,322.0,94.7,8.0,5.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,114.0,3.0,4.0,42.9
505,Ken Sema,se SWE,"DF,MF",Udinese,25,1993,32.0,30.0,2453.0,2.0,1.0,0.0,0.0,6.0,0.0,0.07,0.04,0.11,0.07,0.11,0.5,0.5,3.9,0.02,0.14,0.16,0.02,0.16,27.3,16.0,4.0,1.0,25.0,0.59,0.15,0.13,0.5,0.03,1.5,1.5,775.0,1070.0,72.4,12771.0,5415.0,19.0,77.0,24.7,647.0,752.0,86.0,109.0,241.0,45.2,-2.9,42.0,35.0,44.0,32.0,140.0,863.0,207.0,16.0,0.0,170.0,29.0,163.0,30.0,7.0,12.0,1.0,557.0,251.0,262.0,710.0,159.0,26.0,160.0,5.0,5.0,10.0,13.0,59.0,72.0,2.64,53.0,10.0,6.0,2.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,48.0,27.0,39.0,8.0,1.0,27.0,64.0,42.2,37.0,413.0,108.0,26.2,224.0,125.0,64.0,46.0,9.0,0.0,37.0,20.0,40.0,1.0,1352.0,70.0,394.0,511.0,540.0,57.0,1145.0,49.0,88.0,55.7,52.0,5.0,898.0,6051.0,3599.0,916.0,807.0,88.1,35.0,34.0,0.0,32.0,18.0,4.0,0.0,0.0,0.0,181.0,16.0,16.0,50.0
506,Alessandro Semprini,it ITA,DF,Brescia,21,1998,12.0,6.0,629.0,1.0,0.0,0.0,0.0,2.0,0.0,0.14,0.0,0.14,0.14,0.14,0.8,0.8,0.4,0.12,0.06,0.17,0.12,0.17,7.0,2.0,1.0,0.0,50.0,0.29,0.14,0.5,1.0,0.41,0.2,0.2,274.0,356.0,77.0,4949.0,2432.0,5.0,20.0,25.0,228.0,252.0,90.5,41.0,84.0,48.8,-0.4,7.0,18.0,6.0,2.0,60.0,279.0,77.0,4.0,0.0,26.0,12.0,14.0,0.0,0.0,0.0,0.0,189.0,88.0,79.0,62.0,207.0,8.0,73.0,3.0,0.0,4.0,4.0,16.0,11.0,1.57,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,3.0,0.0,6.0,9.0,66.7,3.0,82.0,17.0,20.7,41.0,25.0,16.0,20.0,5.0,1.0,15.0,9.0,16.0,0.0,424.0,34.0,153.0,199.0,100.0,4.0,349.0,5.0,7.0,71.4,5.0,0.0,238.0,1333.0,884.0,244.0,234.0,95.9,7.0,4.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,61.0,7.0,6.0,53.8
507,Stefano Sensi,it ITA,"MF,FW",Inter,23,1995,12.0,9.0,723.0,3.0,2.0,0.0,0.0,2.0,0.0,0.37,0.25,0.62,0.37,0.62,1.6,1.6,1.0,0.2,0.12,0.33,0.2,0.33,8.0,29.0,10.0,4.0,34.5,3.61,1.24,0.1,0.3,0.06,1.4,1.4,422.0,515.0,81.9,7644.0,1865.0,16.0,26.0,61.5,324.0,354.0,91.5,82.0,135.0,60.7,1.0,15.0,37.0,17.0,2.0,62.0,455.0,60.0,16.0,3.0,82.0,22.0,44.0,40.0,11.0,5.0,3.0,347.0,85.0,83.0,81.0,419.0,9.0,3.0,1.0,1.0,4.0,4.0,17.0,42.0,5.23,23.0,7.0,6.0,3.0,3.0,7.0,0.87,1.0,1.0,2.0,1.0,2.0,0.0,15.0,11.0,7.0,7.0,1.0,7.0,26.0,26.9,19.0,181.0,51.0,28.2,48.0,68.0,65.0,18.0,1.0,0.0,17.0,9.0,3.0,0.0,626.0,3.0,70.0,302.0,291.0,23.0,567.0,13.0,21.0,61.9,15.0,1.0,422.0,2252.0,1222.0,514.0,449.0,87.4,12.0,14.0,0.0,14.0,14.0,0.0,1.0,0.0,0.0,67.0,3.0,4.0,42.9
508,Luigi Sepe,it ITA,GK,Parma,28,1991,34.0,34.0,3060.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.01,0.01,0.0,0.01,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,1138.0,73.9,26634.0,17424.0,41.0,41.0,100.0,364.0,366.0,99.5,436.0,731.0,59.6,-0.4,2.0,21.0,0.0,0.0,0.0,706.0,432.0,103.0,2.0,75.0,57.0,0.0,0.0,0.0,0.0,0.0,505.0,86.0,547.0,719.0,232.0,0.0,0.0,114.0,4.0,28.0,4.0,1.0,6.0,0.18,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,5.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1210.0,1124.0,1205.0,7.0,0.0,0.0,781.0,0.0,0.0,0.0,0.0,0.0,485.0,2049.0,1500.0,480.0,478.0,99.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0
