,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
20,Antoñito,es ESP,"DF,MF",Valladolid,31,1987,15.0,11.0,1029.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.6,0.01,0.14,0.15,0.01,0.15,11.4,1.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.06,-0.1,-0.1,321.0,453.0,70.9,5686.0,2457.0,6.0,14.0,42.9,265.0,322.0,82.3,50.0,117.0,42.7,-1.6,10.0,25.0,9.0,4.0,61.0,357.0,96.0,3.0,1.0,49.0,8.0,36.0,0.0,0.0,0.0,0.0,225.0,95.0,133.0,29.0,312.0,10.0,93.0,1.0,4.0,7.0,8.0,13.0,17.0,1.49,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,18.0,7.0,0.0,12.0,27.0,44.4,15.0,148.0,49.0,33.1,87.0,46.0,15.0,24.0,0.0,0.0,24.0,18.0,24.0,0.0,574.0,37.0,199.0,261.0,150.0,10.0,478.0,6.0,16.0,37.5,8.0,1.0,308.0,2088.0,1286.0,355.0,305.0,85.9,10.0,5.0,0.0,18.0,7.0,1.0,0.0,0.0,0.0,72.0,10.0,8.0,55.6
21,Vitorino Antunes,pt POR,MF,Getafe,32,1987,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,2.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Anuar,ma MAR,"MF,FW",Valladolid,24,1995,11.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,2.1,1.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.03,0.0,0.0,86.0,101.0,85.1,1525.0,254.0,2.0,3.0,66.7,67.0,77.0,87.0,17.0,21.0,81.0,0.0,0.0,6.0,1.0,0.0,4.0,99.0,2.0,1.0,0.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,76.0,12.0,13.0,7.0,82.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,1.0,3.0,33.3,2.0,37.0,7.0,18.9,13.0,21.0,3.0,6.0,3.0,0.0,3.0,5.0,1.0,0.0,127.0,3.0,27.0,94.0,16.0,2.0,125.0,2.0,3.0,66.7,2.0,0.0,83.0,716.0,347.0,94.0,83.0,88.3,1.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,25.0,2.0,5.0,28.6
23,Mauro Arambarri,uy URU,MF,Getafe,23,1995,35.0,34.0,3069.0,1.0,1.0,0.0,0.0,11.0,1.0,0.03,0.03,0.06,0.03,0.06,1.9,1.9,1.6,0.06,0.05,0.1,0.06,0.1,34.1,46.0,7.0,4.0,15.2,1.35,0.21,0.02,0.14,0.04,-0.9,-0.9,649.0,972.0,66.8,14047.0,3445.0,21.0,53.0,39.6,430.0,596.0,72.1,198.0,323.0,61.3,-0.6,13.0,93.0,20.0,5.0,95.0,926.0,46.0,26.0,1.0,202.0,78.0,45.0,15.0,3.0,3.0,0.0,420.0,192.0,360.0,98.0,704.0,111.0,2.0,5.0,6.0,36.0,6.0,32.0,37.0,1.09,19.0,7.0,2.0,4.0,5.0,4.0,0.12,3.0,1.0,0.0,0.0,0.0,0.0,74.0,49.0,28.0,38.0,8.0,20.0,63.0,31.7,43.0,800.0,207.0,25.9,170.0,515.0,115.0,69.0,6.0,0.0,63.0,41.0,49.0,0.0,1363.0,54.0,241.0,851.0,349.0,26.0,1318.0,29.0,43.0,67.4,32.0,2.0,748.0,4738.0,1975.0,722.0,613.0,84.9,35.0,39.0,1.0,79.0,63.0,0.0,0.0,0.0,0.0,447.0,63.0,73.0,46.3
24,Néstor Araujo,mx MEX,DF,Celta Vigo,27,1991,34.0,32.0,2888.0,1.0,2.0,0.0,0.0,10.0,0.0,0.03,0.06,0.09,0.03,0.09,0.8,0.8,0.2,0.02,0.01,0.03,0.02,0.03,32.1,12.0,3.0,0.0,25.0,0.37,0.09,0.08,0.33,0.07,0.2,0.2,1290.0,1482.0,87.0,28790.0,8276.0,11.0,23.0,47.8,832.0,903.0,92.1,447.0,556.0,80.4,1.8,2.0,44.0,0.0,0.0,67.0,1417.0,65.0,63.0,0.0,204.0,29.0,0.0,0.0,0.0,0.0,0.0,1102.0,143.0,237.0,286.0,1058.0,86.0,2.0,5.0,1.0,30.0,14.0,9.0,7.0,0.22,4.0,0.0,1.0,2.0,0.0,3.0,0.09,2.0,0.0,0.0,1.0,0.0,0.0,47.0,27.0,37.0,9.0,1.0,15.0,32.0,46.9,17.0,217.0,71.0,32.7,144.0,64.0,9.0,43.0,22.0,0.0,21.0,52.0,205.0,0.0,1824.0,329.0,1081.0,816.0,51.0,20.0,1763.0,1.0,1.0,100.0,1.0,0.0,1065.0,7578.0,3729.0,1149.0,1133.0,98.6,6.0,4.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,278.0,91.0,36.0,71.7
25,Ronald Araújo,uy URU,DF,Barcelona,20,1999,6.0,2.0,238.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.09,0.0,0.09,0.09,0.09,2.6,1.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.24,-0.2,-0.2,197.0,208.0,94.7,3840.0,793.0,0.0,1.0,0.0,147.0,153.0,96.1,50.0,54.0,92.6,0.0,0.0,10.0,0.0,0.0,3.0,204.0,4.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,182.0,13.0,13.0,22.0,178.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,3.0,4.0,75.0,1.0,26.0,8.0,30.8,18.0,8.0,0.0,9.0,3.0,0.0,6.0,1.0,11.0,0.0,233.0,33.0,120.0,125.0,2.0,1.0,229.0,1.0,1.0,100.0,1.0,0.0,173.0,744.0,457.0,186.0,186.0,100.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,5.0,3.0,62.5
26,Anaitz Arbilla,es ESP,DF,Eibar,32,1987,24.0,22.0,2007.0,1.0,0.0,0.0,0.0,5.0,0.0,0.04,0.0,0.04,0.04,0.04,0.7,0.7,0.1,0.03,0.01,0.04,0.03,0.04,22.3,14.0,2.0,3.0,14.3,0.63,0.09,0.07,0.5,0.05,0.3,0.3,870.0,1169.0,74.4,21845.0,6949.0,8.0,29.0,27.6,503.0,579.0,86.9,359.0,561.0,64.0,-0.1,4.0,101.0,10.0,5.0,121.0,1022.0,147.0,51.0,0.0,166.0,99.0,29.0,1.0,0.0,1.0,0.0,555.0,211.0,403.0,285.0,660.0,92.0,95.0,7.0,5.0,53.0,17.0,26.0,20.0,0.9,15.0,3.0,0.0,2.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,23.0,9.0,1.0,12.0,38.0,31.6,26.0,162.0,57.0,35.2,86.0,62.0,14.0,38.0,6.0,0.0,32.0,31.0,136.0,2.0,1412.0,106.0,524.0,820.0,169.0,11.0,1266.0,4.0,6.0,66.7,4.0,0.0,751.0,5486.0,2419.0,740.0,714.0,96.5,8.0,10.0,0.0,22.0,12.0,0.0,0.0,0.0,0.0,319.0,56.0,28.0,66.7
27,Alphonse Areola,fr FRA,GK,Real Madrid,26,1993,4.0,4.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,135.0,84.4,2998.0,1661.0,1.0,1.0,100.0,69.0,69.0,100.0,44.0,65.0,67.7,0.0,0.0,0.0,0.0,0.0,0.0,96.0,39.0,10.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,7.0,38.0,10.0,97.0,1.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,125.0,142.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,77.0,342.0,190.0,62.0,62.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0
28,Santiago Arias,co COL,DF,Atlético Madrid,27,1992,14.0,11.0,1076.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08,0.08,0.0,0.08,0.5,0.5,1.1,0.04,0.09,0.13,0.04,0.13,12.0,6.0,2.0,0.0,33.3,0.5,0.17,0.0,0.0,0.08,-0.5,-0.5,498.0,653.0,76.3,8487.0,3889.0,8.0,25.0,32.0,424.0,492.0,86.2,66.0,136.0,48.5,-0.1,10.0,28.0,21.0,7.0,102.0,540.0,113.0,0.0,1.0,98.0,9.0,24.0,0.0,0.0,0.0,0.0,379.0,119.0,155.0,28.0,466.0,33.0,113.0,2.0,3.0,4.0,7.0,22.0,21.0,1.76,18.0,2.0,0.0,1.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,19.0,10.0,1.0,11.0,21.0,52.4,10.0,124.0,47.0,37.9,66.0,42.0,16.0,28.0,7.0,0.0,21.0,24.0,35.0,0.0,780.0,47.0,216.0,362.0,243.0,19.0,667.0,4.0,7.0,57.1,5.0,0.0,437.0,2106.0,1150.0,488.0,449.0,92.0,7.0,4.0,0.0,8.0,16.0,1.0,0.0,0.0,0.0,104.0,21.0,20.0,51.2
29,José Arnaiz,es ESP,"FW,MF",Osasuna,24,1995,14.0,8.0,791.0,2.0,1.0,0.0,0.0,2.0,0.0,0.23,0.11,0.34,0.23,0.34,1.2,1.2,0.2,0.14,0.03,0.17,0.14,0.17,8.8,21.0,6.0,0.0,28.6,2.39,0.68,0.1,0.33,0.06,0.8,0.8,130.0,178.0,73.0,2089.0,475.0,5.0,14.0,35.7,104.0,134.0,77.6,21.0,30.0,70.0,0.8,5.0,10.0,3.0,1.0,12.0,165.0,13.0,0.0,0.0,41.0,4.0,7.0,1.0,1.0,0.0,0.0,117.0,33.0,28.0,23.0,125.0,22.0,1.0,2.0,0.0,5.0,2.0,9.0,15.0,1.71,10.0,0.0,0.0,1.0,4.0,2.0,0.23,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,4.0,1.0,0.0,12.0,0.0,12.0,165.0,43.0,26.1,26.0,69.0,70.0,14.0,0.0,0.0,14.0,6.0,6.0,0.0,304.0,4.0,26.0,145.0,146.0,37.0,291.0,3.0,8.0,37.5,3.0,0.0,197.0,1301.0,639.0,360.0,207.0,57.5,31.0,25.0,0.0,11.0,17.0,5.0,0.0,0.0,0.0,46.0,8.0,25.0,24.2
30,José Arnaiz,es ESP,"MF,FW",Leganés,24,1995,12.0,2.0,337.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.14,0.14,0.28,0.14,0.28,3.7,11.0,5.0,0.0,45.5,2.94,1.34,0.0,0.0,0.05,-0.5,-0.5,73.0,97.0,75.3,1185.0,391.0,4.0,8.0,50.0,56.0,68.0,82.4,13.0,21.0,61.9,-0.5,7.0,2.0,4.0,3.0,9.0,92.0,5.0,1.0,1.0,15.0,1.0,12.0,3.0,0.0,1.0,1.0,66.0,17.0,14.0,16.0,77.0,2.0,1.0,0.0,0.0,3.0,2.0,4.0,14.0,3.74,8.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,1.0,4.0,25.0,3.0,76.0,17.0,22.4,21.0,36.0,19.0,7.0,0.0,0.0,7.0,2.0,1.0,0.0,169.0,4.0,19.0,69.0,97.0,17.0,164.0,13.0,23.0,56.5,14.0,0.0,148.0,1302.0,845.0,152.0,113.0,74.3,16.0,14.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,33.0,1.0,5.0,16.7
31,Sergio Asenjo,es ESP,GK,Villarreal,30,1989,34.0,34.0,3060.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,1039.0,71.4,22187.0,12551.0,2.0,2.0,100.0,379.0,383.0,99.0,361.0,654.0,55.2,0.0,0.0,8.0,0.0,0.0,0.0,660.0,379.0,99.0,2.0,69.0,37.0,0.0,0.0,0.0,0.0,0.0,518.0,77.0,444.0,119.0,731.0,3.0,0.0,150.0,3.0,31.0,0.0,5.0,3.0,0.09,2.0,1.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1123.0,1024.0,1121.0,3.0,0.0,0.0,752.0,1.0,1.0,100.0,1.0,0.0,482.0,1959.0,968.0,447.0,446.0,99.8,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,137.0,0.0,0.0,0.0
32,Marco Asensio,es ESP,FW,Real Madrid,23,1996,9.0,3.0,336.0,3.0,1.0,0.0,0.0,0.0,0.0,0.8,0.27,1.07,0.8,1.07,1.7,1.7,1.0,0.45,0.27,0.71,0.45,0.71,3.7,9.0,5.0,1.0,55.6,2.41,1.34,0.33,0.6,0.19,1.3,1.3,134.0,163.0,82.2,2312.0,451.0,3.0,5.0,60.0,109.0,126.0,86.5,22.0,32.0,68.8,0.0,7.0,6.0,7.0,2.0,15.0,159.0,4.0,2.0,0.0,16.0,10.0,10.0,1.0,0.0,1.0,0.0,118.0,22.0,23.0,137.0,18.0,3.0,1.0,1.0,1.0,6.0,5.0,2.0,11.0,2.95,8.0,0.0,2.0,1.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,0.0,1.0,6.0,16.7,5.0,34.0,11.0,32.4,12.0,13.0,9.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,203.0,3.0,26.0,93.0,97.0,17.0,198.0,6.0,8.0,75.0,7.0,0.0,155.0,989.0,502.0,218.0,165.0,75.7,6.0,8.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,19.0,3.0,5.0,37.5
33,Iago Aspas,es ESP,FW,Celta Vigo,31,1987,37.0,37.0,3262.0,14.0,3.0,5.0,7.0,9.0,0.0,0.39,0.08,0.47,0.25,0.33,13.9,8.6,4.1,0.38,0.11,0.5,0.24,0.35,36.2,78.0,31.0,11.0,39.7,2.15,0.86,0.12,0.29,0.11,0.1,0.4,998.0,1283.0,77.8,15855.0,3048.0,56.0,124.0,45.2,799.0,965.0,82.8,143.0,194.0,73.7,-1.1,54.0,71.0,46.0,4.0,104.0,1204.0,79.0,6.0,4.0,341.0,36.0,29.0,4.0,0.0,0.0,2.0,909.0,229.0,145.0,869.0,319.0,53.0,15.0,11.0,7.0,19.0,36.0,63.0,103.0,2.84,76.0,1.0,10.0,5.0,11.0,12.0,0.33,6.0,0.0,4.0,0.0,2.0,0.0,29.0,21.0,7.0,11.0,11.0,12.0,34.0,35.3,22.0,537.0,146.0,27.2,80.0,222.0,235.0,24.0,4.0,0.0,20.0,22.0,6.0,0.0,1676.0,13.0,133.0,882.0,795.0,165.0,1585.0,60.0,97.0,61.9,67.0,1.0,1235.0,8804.0,5009.0,1959.0,1317.0,67.2,69.0,70.0,0.0,25.0,66.0,20.0,2.0,0.0,0.0,160.0,24.0,67.0,26.4
34,Roger Assalé,ci CIV,"FW,MF",Leganés,25,1993,14.0,2.0,531.0,2.0,1.0,0.0,0.0,1.0,0.0,0.34,0.17,0.51,0.34,0.51,1.7,1.7,1.1,0.29,0.19,0.48,0.29,0.48,5.9,11.0,6.0,0.0,54.5,1.86,1.02,0.18,0.33,0.15,0.3,0.3,105.0,127.0,82.7,1701.0,438.0,1.0,7.0,14.3,91.0,101.0,90.1,13.0,19.0,68.4,-0.1,6.0,8.0,6.0,0.0,18.0,124.0,3.0,0.0,2.0,23.0,2.0,6.0,0.0,0.0,0.0,0.0,85.0,28.0,14.0,10.0,107.0,6.0,2.0,0.0,0.0,1.0,2.0,5.0,19.0,3.22,13.0,0.0,1.0,0.0,5.0,3.0,0.51,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,4.0,70.0,18.0,25.7,8.0,30.0,32.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0,192.0,0.0,12.0,85.0,112.0,36.0,189.0,16.0,20.0,80.0,16.0,1.0,165.0,1205.0,701.0,268.0,156.0,58.2,11.0,14.0,0.0,8.0,11.0,7.0,3.0,0.0,0.0,18.0,2.0,11.0,15.4
35,Miguel Atienza,es ESP,MF,Eibar,0,0,3.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,0.3,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.04,0.0,0.0,10.0,14.0,71.4,169.0,20.0,0.0,1.0,0.0,8.0,9.0,88.9,2.0,4.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,15.0,4.0,26.7,6.0,6.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,21.0,1.0,5.0,12.0,5.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,12.0,56.0,12.0,13.0,12.0,92.3,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0
36,Ezequiel Ávila,ar ARG,FW,Osasuna,25,1994,20.0,18.0,1591.0,9.0,2.0,0.0,0.0,6.0,0.0,0.51,0.11,0.62,0.51,0.62,7.1,7.1,2.7,0.4,0.15,0.55,0.4,0.55,17.7,68.0,27.0,0.0,39.7,3.85,1.53,0.13,0.33,0.1,1.9,1.9,185.0,323.0,57.3,3456.0,833.0,3.0,21.0,14.3,138.0,222.0,62.2,44.0,80.0,55.0,-0.7,21.0,22.0,13.0,4.0,34.0,302.0,21.0,0.0,2.0,91.0,13.0,22.0,0.0,0.0,0.0,0.0,143.0,79.0,101.0,57.0,176.0,44.0,2.0,10.0,3.0,11.0,5.0,23.0,48.0,2.72,29.0,0.0,7.0,5.0,7.0,6.0,0.34,3.0,0.0,1.0,0.0,2.0,0.0,19.0,16.0,6.0,10.0,3.0,5.0,15.0,33.3,10.0,342.0,92.0,26.9,22.0,141.0,179.0,17.0,0.0,0.0,17.0,4.0,7.0,0.0,575.0,2.0,28.0,251.0,329.0,98.0,554.0,15.0,33.0,45.5,19.0,1.0,343.0,2361.0,1244.0,840.0,395.0,47.0,43.0,34.0,0.0,46.0,43.0,24.0,1.0,0.0,0.0,88.0,47.0,82.0,36.4
37,Javier Avilés,es ESP,"MF,FW",Leganés,21,1997,9.0,1.0,184.0,1.0,1.0,0.0,0.0,1.0,0.0,0.49,0.49,0.98,0.49,0.98,0.5,0.5,0.9,0.25,0.45,0.71,0.25,0.71,2.0,5.0,2.0,0.0,40.0,2.45,0.98,0.2,0.5,0.1,0.5,0.5,48.0,71.0,67.6,862.0,392.0,3.0,8.0,37.5,38.0,50.0,76.0,7.0,13.0,53.8,0.1,5.0,2.0,7.0,6.0,9.0,71.0,0.0,0.0,0.0,13.0,8.0,17.0,0.0,0.0,0.0,0.0,42.0,12.0,17.0,3.0,63.0,3.0,0.0,0.0,0.0,3.0,1.0,7.0,6.0,2.93,5.0,0.0,1.0,0.0,0.0,2.0,0.98,1.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,3.0,3.0,1.0,4.0,7.0,57.1,3.0,52.0,11.0,21.2,17.0,24.0,11.0,4.0,0.0,0.0,4.0,3.0,2.0,0.0,103.0,1.0,16.0,41.0,60.0,10.0,103.0,4.0,7.0,57.1,4.0,0.0,77.0,697.0,421.0,92.0,70.0,76.1,1.0,6.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,16.0,2.0,5.0,28.6
38,Chidozie Awaziem,ng NGA,DF,Leganés,22,1997,26.0,21.0,1997.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.03,0.01,0.04,0.03,0.04,22.2,10.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.07,-0.7,-0.7,597.0,766.0,77.9,12888.0,5231.0,14.0,29.0,48.3,398.0,440.0,90.5,185.0,297.0,62.3,-0.1,4.0,54.0,8.0,3.0,78.0,666.0,100.0,39.0,0.0,93.0,31.0,8.0,0.0,0.0,0.0,0.0,418.0,116.0,232.0,98.0,547.0,44.0,61.0,1.0,1.0,13.0,7.0,14.0,10.0,0.45,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,32.0,7.0,0.0,12.0,25.0,48.0,13.0,204.0,71.0,34.8,126.0,72.0,6.0,38.0,15.0,0.0,23.0,28.0,142.0,2.0,1012.0,107.0,448.0,556.0,62.0,14.0,915.0,3.0,5.0,60.0,3.0,0.0,519.0,2886.0,1444.0,509.0,486.0,95.5,5.0,4.0,0.0,22.0,14.0,2.0,0.0,0.0,0.0,185.0,49.0,48.0,50.5
39,Ramon Azeez,ng NGA,MF,Granada,26,1992,25.0,14.0,1361.0,2.0,0.0,0.0,0.0,3.0,0.0,0.13,0.0,0.13,0.13,0.13,1.9,1.9,0.3,0.13,0.02,0.14,0.13,0.14,15.1,19.0,3.0,0.0,15.8,1.26,0.2,0.11,0.67,0.1,0.1,0.1,316.0,394.0,80.2,5621.0,1240.0,5.0,18.0,27.8,256.0,304.0,84.2,55.0,72.0,76.4,-0.3,6.0,26.0,4.0,0.0,24.0,375.0,19.0,5.0,1.0,80.0,7.0,8.0,0.0,0.0,0.0,0.0,251.0,75.0,68.0,44.0,285.0,34.0,13.0,3.0,1.0,11.0,5.0,11.0,15.0,0.99,11.0,1.0,0.0,2.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,3.0,11.0,3.0,4.0,13.0,30.8,9.0,330.0,82.0,24.8,58.0,191.0,81.0,17.0,2.0,0.0,15.0,21.0,15.0,0.0,522.0,11.0,101.0,318.0,138.0,21.0,506.0,3.0,8.0,37.5,3.0,0.0,320.0,2078.0,883.0,422.0,301.0,71.3,17.0,16.0,0.0,29.0,19.0,1.0,0.0,0.0,0.0,128.0,19.0,28.0,40.4
40,Iddrisu Baba,gh GHA,MF,Mallorca,23,1996,36.0,35.0,2903.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,0.03,0.01,0.03,0.03,0.03,32.3,15.0,2.0,0.0,13.3,0.47,0.06,0.0,0.0,0.06,-0.9,-0.9,1046.0,1285.0,81.4,19955.0,5377.0,20.0,50.0,40.0,777.0,905.0,85.9,249.0,330.0,75.5,-0.2,6.0,99.0,6.0,1.0,104.0,1257.0,28.0,27.0,1.0,311.0,23.0,2.0,0.0,0.0,0.0,0.0,954.0,159.0,172.0,70.0,1084.0,72.0,1.0,8.0,2.0,17.0,23.0,33.0,25.0,0.78,24.0,0.0,0.0,0.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,68.0,45.0,33.0,31.0,4.0,17.0,69.0,24.6,52.0,580.0,188.0,32.4,231.0,307.0,42.0,34.0,8.0,0.0,26.0,41.0,71.0,1.0,1614.0,102.0,530.0,1033.0,164.0,15.0,1595.0,46.0,54.0,85.2,47.0,1.0,1135.0,6788.0,3026.0,1016.0,955.0,94.0,25.0,40.0,0.0,41.0,59.0,1.0,0.0,3.0,1.0,404.0,70.0,76.0,47.9
